id,name,address,addressInfo,zipcode,description,email,phone,website,hours,logo,language,date_needed,services_offered,restrictions,next_steps,nonprofit_ID
44aa880a-ea19-4f20-8761-5165475466cc,Legal Services of Northern California,"517 12th St, Sacramento, CA 95814","{""name"":""places/ChIJ07TZAdXQmoARnOkpn5HsUTk"",""location"":{""latitude"":38.5844003,""longitude"":-121.4884744},""displayName"":{""text"":""517 12th St""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95814-1418"",""regionCode"":""US"",""addressLines"":[""517 12th St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""517 12th St, Sacramento, CA 95814, USA"",""shortFormattedAddress"":""517 12th St, Sacramento""}",95814,"Provides free civil legal services to low-income, disabled, and senior clients in Northern California.",info@lsnc.net,+1 916-551-2150,http://www.lsnc.net/,"[{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""english"",""spanish""]",1-17-2024,"[""legal_assistance"",""immigrant_services"",""mental_health_education"",""refugee_&_immigrant_resettlement""]",Clients must meet income and residency requirements.,Visit the website or call to learn more about eligibility and how to apply for legal assistance.,fb90ae37-7606-4c58-99dc-e878151773c5
6259df24-7b3f-42d6-a6c7-87c83ba97afb,NAMI Sacramento (National Alliance on Mental Illness),"PO Box 2533, Sacramento, CA 95812","{""name"":""places/ChIJL1kqTezQmoARsSt1n0jRVTw"",""location"":{""latitude"":38.5650474,""longitude"":-121.4719271},""displayName"":{""text"":""Department of Human Assistance"",""languageCode"":""en""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95816-6919"",""regionCode"":""US"",""addressLines"":[""1725 28th St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""1725 28th St, Sacramento, CA 95816, USA"",""shortFormattedAddress"":""1725 28th St, Sacramento""}",95812,"Provides support, education, and advocacy for individuals and families affected by mental illness.",info@namisacramento.org,+1 916-890-5474 (Warmline),https://namisacramento.org/,"[{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""pashto""]",8-4-2024,"[""family_support"",""refugee_&_immigrant_resettlement"",""mentorship"",""legal_assistance""]",None mentioned.,Visit the website or call the Warmline for support and information.,fb90ae37-7606-4c58-99dc-e878151773c5
0a008be8-0e72-4076-9479-11f3c17af176,Agency on Aging Area 4,"2233 Watt Ave, Ste 150, Sacramento, CA 95825","{""name"":""places/ChIJ-f8uEMTbmoARFoEgSwxdbgY"",""location"":{""latitude"":38.6043404,""longitude"":-121.3834985},""displayName"":{""text"":""2233 Watt Ave #150""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95825"",""regionCode"":""US"",""addressLines"":[""2233 Watt Ave""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""2233 Watt Ave #150, Sacramento, CA 95825, USA"",""shortFormattedAddress"":""2233 Watt Ave, Sacramento""}",95825,"Provides a variety of services to seniors and their families, including information and referral, nutrition assistance (CalFresh), transportation, and elder abuse prevention.",info@agencyonaging4.org,+1 916-486-1879,https://www.agencyonaging4.org/,"[{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",9-23-2024,"[""mental_health_education"",""job_training"",""food_assistance"",""legal_assistance"",""mentorship"",""financial_assistance""]",Services may be limited to individuals 60 years or older or those with specific needs. Eligibility requirements may apply for some programs.,Visit the website or call for information on available services and eligibility requirements.,fb90ae37-7606-4c58-99dc-e878151773c5
27d307ff-e448-4ed6-8134-c58e96e3c844,Wildlife Care Association of Sacramento,"5211 Patrol Rd, McClellan Park, CA 95652","{""name"":""places/ChIJec0QuEPYmoARjcS5OJCM26M"",""location"":{""latitude"":38.6621774,""longitude"":-121.4155503},""displayName"":{""text"":""5211 Patrol Rd""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95838"",""regionCode"":""US"",""addressLines"":[""5211 Patrol Rd""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""5211 Patrol Rd, Sacramento, CA 95838, USA"",""shortFormattedAddress"":""5211 Patrol Rd, Sacramento""}",95652,"Rescues, rehabilitates, and releases local wildlife in the Sacramento region.",info@wildlifecareassociation.com,+1 916-965-9453,https://wildlifecareassociation.com/,"[{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T09:30:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english""]",7-25-2024,"[""mental_health_education"",""mentorship"",""financial_assistance""]",None mentioned.,"If you find injured or orphaned wildlife, contact the hotline immediately. Visit the website to learn how to help or become a volunteer.",fb90ae37-7606-4c58-99dc-e878151773c5
0149e176-dc99-4c69-a31b-e59ba721bafe,"Northern California Arts, Inc","3425 Folsom Blvd, Sacramento, CA 95816","{""name"":""places/EiszNDI1IEZvbHNvbSBCbHZkLCBTYWNyYW1lbnRvLCBDQSA5NTgxNiwgVVNBIjESLwoUChIJhaArGZLQmoARq1Wbe3ltAs0Q4RoqFAoSCR89swtH3JqAEezyScpUDdCg"",""location"":{""latitude"":38.5669369,""longitude"":-121.4630393},""displayName"":{""text"":""3425 Folsom Blvd""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95816-5311"",""regionCode"":""US"",""addressLines"":[""3425 Folsom Blvd""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""3425 Folsom Blvd, Sacramento, CA 95816, USA"",""shortFormattedAddress"":""3425 Folsom Blvd, Sacramento""}",95816,Promotes the appreciation of and participation in the visual arts and spearheads art education in the Sacramento community.,norcalartsinc@gmail.com,+1 916-455-5201,https://norcalartsinc.org/,"[{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""english""]",2-6-2024,"[""family_support"",""immigrant_services"",""education"",""food_assistance""]",Some classes or events may have fees or membership requirements.,"Visit the website for a schedule of events, classes, and exhibition information.",fb90ae37-7606-4c58-99dc-e878151773c5
70028d7c-7c39-4220-a688-a8312139589f,350 Sacramento,"4750 J St, Sacramento, CA 95819","{""name"":""places/ChIJUah0ynjamoARn3_6JUXejQ4"",""location"":{""latitude"":38.566778,""longitude"":-121.4441667},""displayName"":{""text"":""4750 J St""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95819-5003"",""regionCode"":""US"",""addressLines"":[""4750 J St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""4750 J St, Sacramento, CA 95819, USA"",""shortFormattedAddress"":""4750 J St, Sacramento""}",95819,A grassroots climate justice organization focused on collective action to create a safe global climate and accelerate the transition to a sustainable future.,info@350sacramento.org,,https://350sacramento.org/,"[{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",1-3-2022,"[""family_support"",""immigrant_services"",""food_assistance"",""mentorship"",""refugee_&_immigrant_resettlement""]",None mentioned.,"Visit the website to learn about current campaigns, attend meetings, or become a volunteer.",fb90ae37-7606-4c58-99dc-e878151773c5
e5b79620-4529-406c-be89-312aef253aa6,Capital Pro Bono,"517 12th St, Sacramento, CA 95814","{""name"":""places/ChIJ07TZAdXQmoARnOkpn5HsUTk"",""location"":{""latitude"":38.5844003,""longitude"":-121.4884744},""displayName"":{""text"":""517 12th St""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95814-1418"",""regionCode"":""US"",""addressLines"":[""517 12th St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""517 12th St, Sacramento, CA 95814, USA"",""shortFormattedAddress"":""517 12th St, Sacramento""}",95814,Provides free legal assistance to low-income people in the Sacramento region.,info@capitalprobono.org,+1 916-551-2101,https://www.capitalprobono.org/,"[{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""english"",""spanish""]",1-9-2023,"[""refugee_&_immigrant_resettlement"",""education"",""job_training"",""mentorship""]",Clients must meet income and residency requirements.,Visit the website or call for information on eligibility and how to apply for legal assistance.,fb90ae37-7606-4c58-99dc-e878151773c5
0de7b0e6-bbad-4436-b0b3-d187e35dad6e,California LGBTQ Foundation,"1201 K St, Sacramento, CA 95814","{""name"":""places/ChIJ6zcm09fQmoARi9nrPn3q9WM"",""location"":{""latitude"":38.5788248,""longitude"":-121.4907481},""displayName"":{""text"":""Esquire Tower"",""languageCode"":""en""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95814"",""regionCode"":""US"",""addressLines"":[""1201 K St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""Esquire Tower, 1201 K St, Sacramento, CA 95814, USA"",""shortFormattedAddress"":""1201 K St, Sacramento""}",95814,"Supports the LGBTQ community through events and donations to charities, fosters civic engagement, and develops community leaders.",info@california.lgbt,+1 916-491-1189,https://california.lgbt/,"[{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""spanish"",""pashto""]",4-26-2024,"[""mental_health_education"",""mentorship""]",Scholarship eligibility requirements may apply.,"Visit the website to learn about their initiatives, apply for scholarships, or get involved in community events.",fb90ae37-7606-4c58-99dc-e878151773c5
db594376-accb-448a-8a19-36599182d118,Valley of the Sun United Way,"3200 E Camelback Rd #375, Phoenix, AZ 85018, US","{""name"":""places/ChIJfSqpeRANK4cRzH8IllBt2C8"",""location"":{""latitude"":33.5107739,""longitude"":-112.012088},""displayName"":{""text"":""3200 E Camelback Rd #375""},""postalAddress"":{""locality"":""Phoenix"",""postalCode"":""85018-2328"",""regionCode"":""US"",""addressLines"":[""3200 E Camelback Rd""],""languageCode"":""en"",""administrativeArea"":""AZ""},""formattedAddress"":""3200 E Camelback Rd #375, Phoenix, AZ 85018, USA"",""shortFormattedAddress"":""3200 E Camelback Rd, Phoenix""}",85018,"Valley of the Sun United Way envisions a community where every child, family and individual is healthy, has a safe place to live and has every opportunity to succeed in school, in work and in life. They are working with partners to implement the community-driven MC2026 plan for Mighty Change, focused on Education, Housing and Homelessness, Health and Workforce Development in Maricopa County.",info@vsuw.org,+1 602-631-4800,https://vsuw.org/,"[{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",2-16-2024,"[""education"",""job_training"",""legal_assistance"",""refugee_&_immigrant_resettlement"",""food_assistance""]",,Visit their website to learn more about programs and opportunities to give or get involved.,7ace861e-b6f1-4a66-932b-8ccb0d76baf6
e64931e7-8f3d-4067-b03e-53de01c86734,Ronald McDonald House Charities of Central & Northern Arizona,"501 E Roanoke Ave, Phoenix, AZ 85004, US","{""name"":""places/ChIJpYstE2YSK4cR-eLbijio8jw"",""location"":{""latitude"":33.4785117,""longitude"":-112.0665087},""displayName"":{""text"":""501 E Roanoke Ave""},""postalAddress"":{""locality"":""Phoenix"",""postalCode"":""85004-1013"",""regionCode"":""US"",""addressLines"":[""501 E Roanoke Ave""],""languageCode"":""en"",""administrativeArea"":""AZ""},""formattedAddress"":""501 E Roanoke Ave, Phoenix, AZ 85004, USA"",""shortFormattedAddress"":""501 E Roanoke Ave, Phoenix""}",85004,Ronald McDonald House Charities provides a 'home away from home' for families with seriously ill or injured children receiving treatment at area hospitals.,,+1 602-264-2654,https://rmhccnaz.org/,"[{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",1-20-2022,"[""legal_assistance"",""food_assistance""]",,Contact them directly for more information on eligibility and how to access their services.,7ace861e-b6f1-4a66-932b-8ccb0d76baf6
b963349c-c71e-4b80-89ae-ef9d51a45865,Fresh Start Women's Foundation,"1130 E McDowell Rd, Phoenix, AZ 85006, US","{""name"":""places/ChIJv8mmBQ0SK4cRCJSCgQ-bKDI"",""location"":{""latitude"":33.4660072,""longitude"":-112.0572506},""displayName"":{""text"":""1130 E McDowell Rd""},""postalAddress"":{""locality"":""Phoenix"",""postalCode"":""85006"",""regionCode"":""US"",""addressLines"":[""1130 E McDowell Rd""],""languageCode"":""en"",""administrativeArea"":""AZ""},""formattedAddress"":""1130 E McDowell Rd, Phoenix, AZ 85006, USA"",""shortFormattedAddress"":""1130 E McDowell Rd, Phoenix""}",85006,"Fresh Start's mission is to provide access and resources that help women achieve self-sufficiency and use their strength to thrive. They offer programs, services, access to training and education, as well as employment and career services.",,+1 602-252-8494,https://freshstartwomen.org/,"[{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""pashto""]",1-27-2024,"[""education"",""job_training"",""family_support"",""immigrant_services"",""refugee_&_immigrant_resettlement"",""mentorship""]",,Visit their website or contact them directly to learn more about programs and services offered.,7ace861e-b6f1-4a66-932b-8ccb0d76baf6
82335f0b-2857-495e-a219-9b88f8a05cc1,Alliance of Arizona Nonprofits,"333 E Osborn Rd UNIT 245, Phoenix, AZ 85012, US","{""name"":""places/ChIJVVWV0GESK4cRY4hrj0AUi1w"",""location"":{""latitude"":33.4871686,""longitude"":-112.0678506},""displayName"":{""text"":""333 E Osborn Rd Unit 245""},""postalAddress"":{""locality"":""Phoenix"",""postalCode"":""85012"",""regionCode"":""US"",""addressLines"":[""333 E Osborn Rd""],""languageCode"":""en"",""administrativeArea"":""AZ""},""formattedAddress"":""333 E Osborn Rd Unit 245, Phoenix, AZ 85012, USA"",""shortFormattedAddress"":""333 E Osborn Rd, Phoenix""}",85012,"The Alliance of Arizona Nonprofits is a trusted resource and advocate for Arizona's nonprofit sector, serving over 1,000 members. They strengthen the nonprofit community through advocacy, resources, and opportunities for connection and growth.",,+1 602-279-2966,http://www.aznonprofits.org/,"[{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",3-27-2024,"[""food_assistance"",""refugee_&_immigrant_resettlement"",""mentorship"",""immigrant_services""]",Membership may be required for some services,Visit their website to explore membership benefits and resources.,7ace861e-b6f1-4a66-932b-8ccb0d76baf6
69cb8e5c-629c-46b1-a0be-c614e835d18d,Arizona Community Foundation,"2201 E Camelback Rd #405B, Phoenix, AZ 85016, US","{""name"":""places/ChIJjxj3OG8NK4cR--ZiVgyYvJA"",""location"":{""latitude"":33.509012,""longitude"":-112.0340932},""displayName"":{""text"":""2201 E Camelback Rd #405B""},""postalAddress"":{""locality"":""Phoenix"",""postalCode"":""85016"",""regionCode"":""US"",""addressLines"":[""2201 E Camelback Rd""],""languageCode"":""en"",""administrativeArea"":""AZ""},""formattedAddress"":""2201 E Camelback Rd #405B, Phoenix, AZ 85016, USA"",""shortFormattedAddress"":""2201 E Camelback Rd, Phoenix""}",85016,"The Arizona Community Foundation collaborates with individuals, families, and organizations to strengthen communities by personalizing giving, investing in communities, and inspiring philanthropy.",,+1 602-381-1400,http://www.azfoundation.org/,"[{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english""]",1-20-2024,"[""family_support"",""immigrant_services"",""education""]",,Contact them to learn more about ways to support Arizona communities.,7ace861e-b6f1-4a66-932b-8ccb0d76baf6
4588963f-519a-42c6-a539-72bf2ba8c8d9,Catholic Charities Community Services,"4933 W Orangewood Ave, Glendale, AZ 85301, US","{""name"":""places/ChIJXVgtyHJrK4cRfFo6f7yoU9U"",""location"":{""latitude"":33.5450829,""longitude"":-112.1662994},""displayName"":{""text"":""4933 W Orangewood Ave""},""postalAddress"":{""locality"":""Glendale"",""postalCode"":""85301-8024"",""regionCode"":""US"",""addressLines"":[""4933 W Orangewood Ave""],""languageCode"":""en"",""administrativeArea"":""AZ""},""formattedAddress"":""4933 W Orangewood Ave, Glendale, AZ 85301, USA"",""shortFormattedAddress"":""4933 W Orangewood Ave, Glendale""}",85301,"Catholic Charities Community Services provides assistance and resources for families and individuals in need, focusing on services for preschoolers.",,,https://www.catholiccharitiesaz.org/,"[{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""english"",""spanish""]",1-3-2024,"[""family_support"",""mentorship"",""food_assistance"",""job_training""]",,Contact them directly to inquire about services and eligibility.,7ace861e-b6f1-4a66-932b-8ccb0d76baf6
4ae327ad-3ade-4fee-9f5b-f22949cc07ed,Hope For Hunger Food Bank | Phoenix Rescue Mission,"5605 N 55th Ave, Glendale, AZ 85301, US","{""name"":""places/ChIJ3_0mQDBrK4cRPZf7_1hO0oU"",""location"":{""latitude"":33.5190393,""longitude"":-112.1771727},""displayName"":{""text"":""5605 N 55th Ave""},""postalAddress"":{""locality"":""Glendale"",""postalCode"":""85301"",""regionCode"":""US"",""addressLines"":[""5605 N 55th Ave""],""languageCode"":""en"",""administrativeArea"":""AZ""},""formattedAddress"":""5605 N 55th Ave, Glendale, AZ 85301, USA"",""shortFormattedAddress"":""5605 N 55th Ave, Glendale""}",85301,"Hope For Hunger Food Bank, part of the Phoenix Rescue Mission, provides food assistance to individuals and families in need.",,+1 602-773-4344,https://phoenixrescuemission.org/hope-for-hunger,"[{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""english"",""spanish""]",7-15-2024,"[""mentorship"",""food_assistance"",""job_training"",""financial_assistance"",""legal_assistance""]",,Visit the food bank during their operating hours to receive assistance.,7ace861e-b6f1-4a66-932b-8ccb0d76baf6
